,company,category,date,review,note
2807,"
                        NetJuggler
                    ",events_entertainment,"
Date de l'expérience:
                12 mars 2021
            ",,5
2808,"
                        NetJuggler
                    ",events_entertainment,"
Date de l'expérience:
                4 mars 2021
            ","
                Je recommande +++Un envoi rapide, hyper réactifs autant par mail que téléphone. Emballage soigné Et des produits de super qualité.
            ",5
2809,"
                        NetJuggler
                    ",events_entertainment,"
Date de l'expérience:
                11 mars 2021
            ",,5
2810,"
                        NetJuggler
                    ",events_entertainment,"
Date de l'expérience:
                10 mars 2021
            ","
                Très bon serviceLes renseignements et informations sur le site sont très intéressants et facile à trouver. De plus l'expédition est très rapide et le client est très bien informé par mail.
            ",5
2811,"
                        NetJuggler
                    ",events_entertainment,"
Date de l'expérience:
                10 mars 2021
            ","
                Très bon délai de livraison, contente de la qualité du matériel, personnellement concernant les diabolos.
            ",5
2812,"
                        NetJuggler
                    ",events_entertainment,"
Date de l'expérience:
                10 mars 2021
            ","
                Au top ! Netjuggler nous guide du début à la fin.
            ",5
2813,"
                        NetJuggler
                    ",events_entertainment,"
Date de l'expérience:
                10 mars 2021
            ","
                Bonjour,Deuxième commande passée sans souci et toujours une livraison rapide 😎👌
            ",5
2814,"
                        NetJuggler
                    ",events_entertainment,"
Date de l'expérience:
                10 mars 2021
            ","
                Rapidité des envoisToujours disponible Merci bcp Matthew
            ",5
2815,"
                        NetJuggler
                    ",events_entertainment,"
Date de l'expérience:
                10 mars 2021
            ","
                Parfait, merci beaucoup !
            ",5
2816,"
                        NetJuggler
                    ",events_entertainment,"
Date de l'expérience:
                10 mars 2021
            ","
                Produit de bonne qualité, livraison rapide. Je suis très satisfaite
            ",5
2817,"
                        NetJuggler
                    ",events_entertainment,"
Date de l'expérience:
                10 mars 2021
            ","
                Excellent accueil  téléphonique , à l'écoute des besoins renseignements adaptés, de bon conseil .Livraison rapide(24h) et matériel de très bonne qualité.
            ",5
2818,"
                        NetJuggler
                    ",events_entertainment,"
Date de l'expérience:
                10 mars 2021
            ","
                Entreprise très sérieuse. Je recommande.
            ",5
